tenure,monthly_charges,total_charges,tech_support,contract_type,churn
25,37.18737025392468,896.1640673659188,0,1,0
68,25.92233053966075,1721.496554807192,1,0,0
61,30.539693482914004,1812.3294560642614,0,1,1
29,38.465124589369765,1106.450734193212,0,1,1
19,54.10943165874018,1039.701515895459,0,0,0
43,74.35396465750759,3170.029236912455,0,1,0
66,91.1682059355086,6095.342820860154,0,1,0
61,41.092733610651194,2474.5493606056884,0,2,0
43,87.25224042381393,3764.286144997958,0,0,1
25,90.42590745024197,2216.495531806205,0,0,1
20,75.86223368661894,1483.5886738578297,0,2,0
48,110.36178697987106,5293.048895516415,0,2,1
24,31.099481392181065,704.7557503755147,0,0,0
11,37.71214576024195,419.3043757656377,0,2,1
55,62.86648243894848,3479.6690798232867,0,1,1
28,32.671273523423885,969.4643801073786,0,2,1
69,76.62961437240875,5233.448244551618,0,1,1
63,59.84004666094244,3778.3150549184893,0,0,0
59,48.45957945359184,2856.0177814873377,1,0,0
5,36.99898130176373,92.58584353585603,0,2,1
51,53.53382383482103,2673.7856607461435,0,0,1
21,80.7959350832342,1720.4620010421859,1,2,0
12,77.57852108894116,863.3094123680614,0,1,0
50,36.36240002102338,1814.4489770167638,0,0,1
4,32.49198107406334,23.845799454988665,1,1,0
42,22.66767626088725,946.8947845608991,0,1,1
38,21.242559379393228,704.5418108559728,1,1,0
25,107.98104357196851,2669.2971621638994,1,0,0
14,24.508885600538992,321.23746231842205,0,2,1
32,93.12211098732463,2986.058829720796,1,1,0
11,107.1985096244957,1166.5560498739603,1,2,1
61,29.805784856245758,1756.3578489330441,0,1,1
18,63.63014238330176,1084.4818133426577,1,0,1
27,116.23029831742767,3057.512624457246,0,1,1
55,103.41386605235851,5698.086908100891,0,2,0
54,68.9704031857855,3732.5194319455286,0,0,1
21,96.25711127915528,2054.8697476014518,0,2,0
44,103.33776244316638,4521.85446484749,0,0,1
5,54.80269631887193,187.29631215814024,0,2,1
41,109.2152916869961,4462.026994453753,0,2,1
59,67.04733196771568,3956.3449357171694,0,1,1
54,72.780736355883,3871.922313600996,0,0,0
22,119.9707637821831,2585.864818402254,0,1,1
65,104.33029661521613,6804.015434276927,0,2,1
64,56.177000577298,3600.3591142575815,1,1,1
71,21.034559647269994,1550.0972061421717,0,1,1
4,82.61740737938948,416.5746699423249,0,1,1
65,90.39134261281077,5800.29683803096,0,1,1
15,85.08026901433797,1255.260652434644,0,1,0
22,116.78623511632131,2575.4788959100865,0,0,0
47,106.29710273321443,5014.142498422541,1,0,0
46,64.88316931806486,3035.4198478417707,1,2,1
14,26.285748747238095,404.4317306796444,0,2,0
50,67.60587695019969,3437.2153533380665,0,0,0
20,88.9244019962023,1781.5560502415794,0,2,1
50,80.77098082270047,4007.123853789148,0,0,1
33,73.81370677108849,2533.3501494152874,0,0,1
59,66.88189580152414,3953.698111253037,0,0,0
43,49.37618730273863,2111.083679517588,0,2,0
12,47.734676172462926,519.2051483108035,0,2,1
40,70.0231478925802,2808.8993364250905,1,1,1
20,36.0603146429649,771.4307941777889,0,0,1
38,54.068542357480155,2029.581339828276,1,1,0
3,52.39792747100996,150.52480499306932,0,1,1
28,78.71328015842009,2216.4296665129355,0,0,0
56,26.668230036302457,1517.029620511058,0,0,1
13,102.96686802650952,1325.5775285396055,1,1,0
66,76.23783803844022,5012.016850611516,1,0,0
37,87.08266807759354,3196.5206178978797,0,0,0
49,90.30939037594328,4369.830308882892,0,1,1
66,49.14841368425365,3205.2864012937157,0,1,0
36,67.03715673848666,2373.484304658547,0,2,1
54,115.62459558696672,6166.619307474061,0,0,0
26,96.67052379968149,2563.0808522796233,0,1,1
40,116.95568752231853,4696.205887807148,0,0,1
43,94.62543451462884,4076.005039962,0,0,0
22,37.56001397085174,891.5477065994334,0,1,1
20,26.453588384467622,564.9641368212897,0,0,0
8,77.76614367196636,582.6483665463604,0,0,1
29,55.78132797026095,1676.328064203403,0,1,1
40,47.54579101381702,1950.4447164266753,1,0,0
30,100.72109964254174,2965.736906097407,0,2,0
55,56.69932670819473,3163.6020223807677,0,0,1
16,51.70009697343039,803.839072969925,0,0,1
46,104.99875931690104,4879.800340524622,1,0,1
62,104.62873364864602,6470.084147862605,0,0,1
7,55.63666377550566,362.7900102927667,1,2,1
45,103.24987009859662,4624.730448352374,0,1,1
59,105.07784903326605,6150.984682655245,0,0,0
56,62.39305350296662,3419.9931822659864,0,1,1
48,26.647313020917156,1154.121152011643,0,2,0
27,20.15846444663401,491.54489005915536,0,0,0
53,72.3292462888995,3964.981217322706,0,0,0
35,54.40754933703557,1928.1772712326215,0,0,1
51,119.7131894158366,6198.583790647287,0,2,0
37,97.24109996272843,3582.010669066632,0,0,0
57,96.12754563504124,5455.854025323528,0,0,0
8,115.52427682873437,1010.0212475059178,0,1,1
20,108.77243978933208,2194.236917204183,0,1,1
53,51.81874794563887,2698.6298661842197,0,2,0
12,36.59872216038764,470.8305401495869,0,0,1
49,94.58922650654823,4697.416329751521,0,1,0
17,57.8273893682873,911.6719976029542,0,2,1
64,67.31726516309564,4331.537887028655,0,0,1
42,83.03977312748269,3419.584232525491,0,0,1
29,110.78726769352407,3272.6685293276455,0,1,1
19,61.908775367096595,1187.801653570912,1,1,1
11,98.33168902193613,1113.131637185108,0,0,0
50,46.833979127465746,2330.8267596042883,0,0,0
71,89.79717909236136,6286.51959409649,1,1,1
58,20.157942107791186,1147.0890342404712,0,1,0
34,107.15072134906347,3689.6165020667804,1,2,0
20,23.03795799544625,560.4405990348508,0,2,0
50,91.27537547625842,4577.883278307355,0,0,0
10,24.62581892612839,211.94056037067458,0,2,0
32,46.624569939400345,1518.7713769741827,1,0,1
52,69.7202403556553,3667.4472352083676,0,2,0
15,61.99386853482382,936.5457149261107,0,1,0
3,39.18361146010106,121.11154474690913,0,1,1
37,53.38149117092374,1985.7955862401946,0,1,1
40,92.7706370060967,3713.002999115468,0,0,1
40,86.92570925796483,3491.9174184771255,0,0,1
56,27.181458376391568,1613.5398316816231,0,0,0
23,94.73158255728863,2077.1612455373865,0,2,1
11,25.304588119702835,266.427684595787,1,0,1
64,74.29263890997845,4708.111183897405,0,0,1
8,46.00627480421906,427.09035146206406,1,2,1
56,78.76901275598189,4404.020605852267,0,0,0
60,46.132839594090186,2795.95561442211,0,2,0
10,118.4957969625831,1256.3233085171246,0,0,1
39,50.97281837275318,1933.8894362567241,0,0,0
28,44.1960635674496,1211.1138979944315,0,0,1
49,47.8465290915346,2410.6840439791254,1,2,1
36,109.64728572592954,3891.2491470664413,0,0,0
13,83.62188286693447,1062.3954597460297,0,0,1
36,93.06840974207765,3270.4449757326747,0,1,0
26,111.80105100943504,2974.9954937489892,0,2,0
4,111.18724848450074,415.6866657589643,0,0,0
64,93.89458465787276,6026.811441456212,1,1,1
38,39.782442884132294,1545.5318458092252,0,1,1
22,104.33733206750055,2255.2594619642073,0,1,0
2,40.37760341910637,-14.444797246629562,0,0,0
31,94.28988140984319,2912.013118837901,0,0,0
11,88.56030665448743,962.3719850370753,1,0,0
46,95.88888501404466,4407.863536716185,0,1,0
62,73.26856807138157,4539.902070810938,0,0,1
69,83.87261822492196,5762.272015402957,1,1,1
64,115.33200804342553,7354.371649686868,0,0,1
10,30.108859417421492,315.9737706149542,0,0,1
40,50.884727478162,1994.1962296249962,0,1,1
24,81.13570130983824,1942.490659031602,0,2,1
44,116.40541301314893,5093.690236008079,0,1,1
60,29.557444766260115,1788.2269481577694,0,0,0
62,22.254922153008643,1435.2339875024493,1,0,1
17,25.5749598470328,492.2432060555086,0,1,1
65,25.240568646119883,1705.101505624676,0,1,0
57,110.78158577774043,6297.845750564098,0,1,0
55,92.12579079338248,5054.416144044478,0,0,1
53,87.71063661962783,4585.216125167366,0,2,1
56,72.25728202618095,4029.28034207452,1,2,0
9,98.19526169721519,868.4154640775434,0,0,1
22,35.56479927615908,751.5682022945274,0,1,1
13,59.19411897884374,738.4338895538318,0,0,0
48,69.00042507643435,3227.1354941599075,1,0,0
18,31.040949767672625,491.6414660319874,0,0,0
40,61.9513709337517,2480.282016729005,0,1,1
17,51.65017792626203,882.1566900604411,0,0,1
15,23.558214579346263,377.52601216498397,1,2,0
15,33.673540272923525,492.1583805829702,1,0,1
63,96.40368231674718,6074.014697846697,1,0,0
39,21.803790950464446,912.8733245213533,1,0,0
13,113.42532990963612,1471.8842476354446,0,1,1
32,28.642463244723743,884.9553664741212,0,0,0
9,99.92380942034582,839.7668895802233,0,0,0
40,109.86165409434707,4434.340156954804,0,0,1
20,114.1135584850447,2197.1040495316597,0,0,1
63,106.74770234959726,6683.184317040222,1,0,1
44,48.75500394254432,2166.149140118774,0,0,1
38,53.308713133847704,1930.4034402436725,0,0,1
60,62.654569861007595,3728.55645226642,1,1,1
71,33.92966894071009,2415.464870105203,0,0,0
48,22.227245506722387,1047.7409016126453,0,1,1
18,106.91216142810346,1875.28445932945,0,0,1
16,75.41287162104564,1176.9337296927013,0,0,0
55,80.87229421782163,4488.825398312891,1,1,0
39,112.69884748177954,4486.823921328364,0,1,1
68,86.51201781136157,5889.791645252267,1,2,0
59,89.08535043398135,5156.62142661244,0,0,0
62,98.69686484367422,6147.6107341633315,0,2,0
13,31.63484498574038,391.4338090868417,0,1,0
6,56.01621532137915,281.32614931635226,0,2,1
60,116.82079277033662,6969.23391364894,0,2,0
14,112.29300781006066,1534.212616949755,0,0,1
54,108.40752963101848,5783.464219936105,0,0,0
4,65.20885103389725,257.6819652802707,0,1,1
39,105.71929535868057,4214.459858954034,0,0,1
25,24.83958819457656,566.0301503142721,0,2,1
32,34.85174242571175,1205.1231088806512,0,0,1
59,61.39676984840541,3632.8152549297265,0,2,1
63,68.33920666821264,4300.725155674592,1,0,1
38,46.350715352085686,1745.2291876259487,1,0,1
53,55.647667084778746,2909.019147120004,1,2,0
67,36.277610102536876,2445.1925069616964,1,0,0
28,68.91340317159072,1955.6742411643304,0,0,1
3,99.38432928678613,176.89584214493058,0,0,0
22,86.13603936613057,2022.144783013255,1,2,0
38,30.779224736554127,1079.0612217015841,0,1,1
62,68.7581603396716,4236.889500924401,0,2,1
57,89.7646382779725,4988.66998887811,1,1,0
6,72.98952965539412,424.54171551408695,0,0,1
32,59.167559653554896,1870.288715120881,0,0,1
10,82.19144212838782,796.3297528939108,0,0,1
3,116.86386653002755,365.8082831847702,0,1,1
59,29.490790976607798,1727.7660814851736,1,1,0
49,59.00160607475607,2917.999637637861,0,0,0
59,60.66058530460956,3517.1079956612552,1,0,0
31,77.6967310468371,2412.4678262936527,1,0,0
69,35.217460188191794,2398.420705477451,0,0,1
62,37.66430298704695,2316.6698128702496,0,0,0
52,48.53613859978547,2537.39663964787,0,0,0
41,115.58700432685195,4713.851890830385,1,0,0
31,93.41085812309026,2890.478315111939,0,2,1
22,86.16933016915031,1838.0129931891377,1,0,1
4,101.69576873942623,461.5586864750005,0,2,0
13,32.757646891669296,462.27161124143186,0,0,1
45,105.93328197237517,4771.99686659762,1,1,0
42,79.48327138875041,3326.1643973862106,0,0,1
49,53.53290074589354,2617.8935563064733,0,1,0
20,101.58552557456903,2085.411680117095,0,0,1
54,100.25645343486241,5446.728763914462,1,0,1
36,104.57085817167271,3819.0931106761896,1,2,0
1,31.551790010698216,14.457236364924562,1,1,0
15,116.9361244995776,1778.2118314665618,0,0,0
17,115.96261537897311,2030.7981605503103,0,0,1
24,55.746964550174155,1291.6198590395018,0,0,1
58,26.589401821191963,1492.7331625888055,0,1,1
23,36.70556694687857,857.9882645147262,0,1,1
46,119.2830825444697,5425.274702381589,0,0,0
8,76.30129431716631,519.6191045522793,0,0,1
59,55.6621798826052,3342.8008995741343,1,0,1
59,48.82026938500388,2947.840819998513,1,0,0
13,45.69917353109476,535.0882781935728,1,1,1
39,86.4152765054482,3298.5964456584666,0,1,0
28,61.93878315196859,1701.6264431732918,0,1,1
61,116.54106993686116,7171.645683754509,0,0,1
16,88.38430306453614,1393.611926403671,0,2,0
2,99.20445910489612,203.1436690955328,0,0,1
17,49.274154858315995,853.9067196427735,1,1,1
30,27.918640910862585,846.2516174438085,0,2,0
13,68.78228373818811,968.8732457966163,0,1,0
13,51.45815465462273,632.9614590739586,0,0,0
43,40.208316500792364,1723.847270986501,0,0,0
21,115.26421308008614,2432.1697596616773,0,2,1
55,64.39882143420303,3539.4853938228816,0,0,1
40,37.470859204878565,1437.8793078195904,0,1,0
15,39.86506526811391,524.3492031787071,0,0,1
52,48.0709742464594,2425.016796940631,0,0,1
53,119.93162681897128,6392.688958897601,0,0,1
52,46.80115005195973,2392.639653167438,0,0,1
30,52.88018045784536,1609.8691589324262,0,2,1
33,85.93281279840014,2840.1199742381145,1,2,1
57,49.396137641029824,2766.8369887626177,0,1,0
52,41.58042510596934,2114.687152051427,0,0,1
9,35.86371866495987,329.47412600534375,1,0,0
54,51.26826650277922,2772.370626628193,0,1,0
1,30.591568962877353,55.193180776731054,1,0,1
44,21.86465864147829,939.1697523361152,1,1,0
9,100.46416973346773,861.8421386508248,0,0,1
32,33.78949424145766,1086.7573419764094,1,1,1
15,97.59768498152422,1534.961230945194,0,2,0
12,99.75424789866598,1103.2170214390108,0,0,1
57,73.7919526329243,4166.188666477998,1,2,0
8,50.96819583129514,437.26757376453213,1,1,1
27,34.503273374988844,942.4126628490609,0,1,0
62,93.68051067209991,5838.4426263613705,0,0,1
12,80.13869859817859,940.1816319466537,0,0,0
65,85.5453456493564,5479.851666342731,0,2,0
42,20.866908984513103,959.9848132428832,0,1,1
62,112.75170157078246,7044.797291884057,1,1,1
11,26.629018744655024,291.7102983201491,0,1,1
43,56.68058851400057,2395.1822752534767,0,0,1
17,60.27116496517002,1000.0814256758234,0,2,1
32,20.135552449794886,655.7918539839243,0,0,1
40,69.7089309350797,2775.7756240688905,0,2,1
23,95.28089945110099,2190.73572914957,0,0,0
56,102.32686531147722,5810.811317651517,1,0,0
6,107.93969933058844,693.8219566485067,0,0,1
50,68.77188683153695,3380.0554181435155,0,2,1
37,83.06361905296504,3077.1998550734747,1,2,0
64,27.951971329649876,1762.9079896057362,0,2,0
54,68.80382242817498,3730.3035674088596,0,0,1
49,35.48157548717353,1735.430628546061,1,0,1
11,56.964311762252144,774.9923683231107,0,1,1
49,52.93053128645993,2615.0591159133337,0,0,1
21,62.35405772415082,1302.7260118988272,1,1,0
66,77.16366179741325,5184.951981495949,1,1,1
63,110.28766470629958,6958.400349439503,0,0,1
28,59.44846313475053,1588.6207529689977,0,1,1
17,118.11311957115507,2001.7006837295353,0,2,0
6,95.90280480512028,606.1019911993244,0,2,0
19,71.14810467883832,1376.0404630428432,0,1,0
56,84.4026437111944,4776.806783045303,1,1,1
28,30.22241711319445,853.9135026050022,0,0,0
66,104.45215313136548,6897.997655248354,0,0,1
38,78.23574550639658,2902.8345641585606,0,0,0
37,118.60674802096018,4464.870789668635,1,0,0
68,83.6428743752849,5672.435278509427,0,0,1
49,103.4111583266325,5018.170017323877,0,0,0
43,99.97627427952398,4430.375188429457,1,2,1
36,54.546115146826885,2047.6644296979055,0,1,1
58,45.96106252332116,2643.35418023976,0,0,0
13,63.049358343151,725.6080912481916,0,0,1
52,66.72413444088372,3433.7314198622266,1,0,0
58,44.00847019366439,2631.4480510455296,1,0,1
32,109.45978733509719,3511.548859908378,0,0,0
60,74.25478623006461,4387.815356472077,0,2,0
58,117.84443921535696,6874.176551602079,0,1,0
56,101.00177780462633,5645.606655628422,0,1,1
28,75.5704860391946,2083.5385107078405,1,0,1
1,114.70402781443592,86.06200383444813,0,0,0
42,70.48748150953071,3025.7938488071336,1,0,0
48,108.71065125186705,5245.443077507322,0,1,1
40,55.81447811958055,2158.276240442737,1,1,1
63,57.86423834040941,3663.80645445164,1,0,0
4,61.81306829709312,252.63302717568746,0,2,0
38,74.6625645943246,2816.157068004798,0,0,1
27,75.3490270198824,2016.0396733638609,0,1,0
9,69.63989216770842,583.5064080051716,1,1,1
16,50.600097358316745,776.4752391551816,0,0,0
56,112.7206464790831,6326.842375255455,1,1,0
31,78.85860973492542,2430.738406432504,0,0,1
14,60.773921619159495,878.1189845777496,0,0,1
25,85.11769607436182,2088.693420236852,0,0,1
34,96.79667578098052,3326.4617073718787,1,0,1
67,116.07280882282431,7842.600419852037,0,0,0
24,69.95491622675826,1678.5788074422321,0,1,0
26,31.20985103507588,837.4874574257187,1,0,0
20,64.07658014365413,1309.513746468161,1,0,1
64,67.89705614534714,4320.306692121783,1,1,0
10,109.6994078185674,1125.1623265772764,0,2,0
67,59.48007684629531,3871.7434270503527,0,1,1
24,115.33242648871384,2634.649908620532,0,2,1
5,68.51319077143347,326.0920406577865,1,1,1
67,117.37805009789288,7896.002647011343,0,0,1
58,20.81983211309622,1203.2975960470033,0,1,1
27,109.88153748063466,3004.0951934260825,1,0,0
15,113.11204519433507,1636.5938954575943,0,0,1
35,116.10209357652133,4107.715245177216,0,0,0
53,21.307653417461484,1210.7462618461698,0,0,0
44,37.1700836550309,1600.6631550760658,0,1,1
26,85.37645030932362,2258.337646117631,0,1,1
47,22.547269173510713,1060.862566846509,1,0,1
34,26.360899617650073,918.3626142468943,1,2,0
50,42.10788736934419,2186.734946802264,0,1,0
12,71.24397687438842,871.2928861514404,0,0,0
4,74.59025592668075,336.5831297565739,0,2,1
48,23.426112279350434,1061.3011573498368,1,0,1
55,37.03672507815311,2073.7019185960603,0,1,0
1,69.97056733346554,150.47092487617192,1,0,0
66,79.39406209434053,5193.833067080814,1,1,0
30,34.84016964862154,1029.0539321762374,0,2,1
3,59.884141194697065,213.95875529530304,0,1,1
21,110.44014365169524,2341.6322230755977,0,0,1
49,119.8899287046172,5806.620118937939,0,0,0
62,118.72144548311412,7368.975188573668,0,0,1
38,108.16745102868724,4093.7290488285676,0,1,1
15,59.46600879499458,843.5573753100637,0,0,1
52,88.65742920747842,4678.022562208511,0,0,1
46,61.65922277841987,2836.5972666859757,0,1,0
25,84.85270268242029,2170.469999705813,0,0,1
21,50.943247096948326,1011.1375377236488,0,2,1
5,80.62022536103319,432.5484096812205,1,0,0
70,72.37584965528498,5119.393952010779,1,0,1
47,22.448026581319994,1042.9498193043266,0,0,1
68,99.07029037461137,6711.920740014666,0,2,1
18,21.189783224515562,316.2025109906393,0,0,0
21,49.31559422533017,992.2248447768699,0,0,0
23,20.592406545400237,450.9936863124309,0,1,0
64,57.62014132951982,3638.8934865814354,1,1,0
67,26.31605281641393,1724.7782056444817,0,0,0
40,111.35109668312413,4461.9487131452,0,1,1
10,61.56792951628686,629.568705082504,1,0,0
52,65.949577486441,3483.9202803215207,0,0,1
61,54.98502360908549,3315.9977724602923,0,1,0
64,82.75061542017662,5297.198647448029,1,0,0
5,98.44081166182038,471.3192196821068,0,2,0
53,84.81467430489779,4470.759475677727,0,0,1
55,94.82071183951275,5199.332189691219,1,1,0
37,110.59736635092605,4082.293781746941,1,0,1
56,106.35465316714287,5968.380390674804,1,2,1
59,87.40584527536959,5140.426972917962,1,0,0
69,41.46379629044286,2922.3684755431455,0,2,0
59,83.77028510419288,4857.2268020629845,1,0,1
2,70.60830957405109,193.9143004225664,1,1,0
65,91.72192310104201,5943.499818270629,1,1,0
60,103.29316483929149,6188.148244527357,1,0,0
51,94.27214971864174,4807.398861732547,0,0,0
30,104.65611699612853,3174.9656120466548,1,2,1
11,26.386637334102385,246.2384327266624,0,0,1
39,23.162003823746396,870.4751877651345,0,1,1
63,45.850056769959394,2913.581560102324,0,0,1
64,110.06660841086284,6959.353996826459,1,2,0
61,102.36592509839738,6242.613099457728,0,1,1
54,88.27272977953116,4726.840924570183,1,0,1
58,90.07586674397159,5173.988812427608,0,0,0
56,92.66704692582125,5107.431435432748,0,0,1
34,114.2602700484747,3923.4642844015916,0,0,1
31,103.21911523075576,3207.733867113911,0,0,1
52,82.33903870270476,4248.015952403232,1,2,0
1,86.57154352571405,78.3436480421856,0,2,1
55,41.37402620611219,2220.927325623457,0,0,0
22,85.73188251562725,1859.2921231717746,0,1,0
40,62.46790124184585,2488.7987328779313,0,0,1
1,35.296187060574375,38.493710814864954,0,0,1
65,100.64028192465743,6561.22150570148,0,0,0
63,71.02470998031455,4384.264108059874,0,1,1
54,117.74250416894216,6377.854023084117,0,2,1
42,48.16793544745249,1936.7784777333356,0,0,1
21,68.06701123050767,1450.9839097702402,1,0,0
22,64.79954546688681,1414.924452549087,1,0,0
38,32.07795224325787,1273.5351775644317,0,2,0
8,62.61152788307795,467.16856859607816,0,0,0
62,48.75534564209249,3061.8734303334204,0,1,1
47,36.032047136693436,1635.1365541766504,0,2,0
17,48.215558403613926,824.9588862410903,0,0,1
17,43.325169126639196,634.6278266752469,0,1,0
13,93.4073531005878,1258.4487383678304,0,0,0
17,23.07751782591601,478.6614732075495,1,2,1
38,81.74627479132212,3071.447330946553,1,0,0
45,96.06613420236064,4329.107567455295,0,2,1
6,68.07234564689732,430.62597012114395,0,2,0
35,113.15649800079184,3882.964680170084,0,1,0
14,90.78806952365353,1233.5776384916371,0,0,1
61,94.79236513114172,5741.7837820677705,0,1,0
15,39.693348744087025,715.7534136830702,1,0,0
54,97.72955758390735,5329.6862277490145,1,0,1
27,103.20947360831148,2775.801644178605,0,0,1
13,56.12663884059896,768.5983421294868,1,1,1
31,41.33630680329712,1291.9879867876468,0,2,1
35,58.50506792036167,2077.329240909146,0,2,1
60,93.96079690001372,5584.9721059384565,0,1,1
6,61.76390058687027,439.25222311518826,0,1,1
69,93.66518752247879,6424.5109194875195,1,2,0
58,31.356454097753765,1782.8757363987968,1,2,1
49,100.60117104884844,4958.968740482446,0,0,1
23,45.32074816423574,1059.6652453645952,1,0,0
34,44.89289877145937,1527.5163950331491,1,0,1
26,79.03809652038608,2096.97051370704,0,1,1
47,27.011804574698964,1211.502053073172,0,1,0
5,22.629772668466856,205.36654067610283,1,2,0
20,46.10286652934492,897.0245696846105,1,2,1
6,73.80675507348226,438.4199735832506,0,0,1
70,110.76163862252272,7846.306041666221,0,0,1
59,104.64351763073068,6138.49553820527,0,0,1
64,69.04464599209754,4470.0094686203765,1,0,1
18,23.705199369349277,415.97749223840464,1,0,1
4,73.52527346293091,252.0093654020204,0,2,0
17,90.47955999252954,1518.9655602547289,0,0,0
14,53.91645325250337,783.1443553736569,1,1,0
13,31.10633032816547,455.09561075403786,0,0,1
7,47.856795320565936,346.2778632398533,1,0,1
44,97.1588864467814,4195.0938210641225,0,2,0
15,55.12438322833283,858.6423309080837,0,1,1
19,101.19814906857101,1915.6582405720528,0,0,1
63,51.95214518074758,3217.861008045658,0,2,0
35,36.35550384138182,1289.762315465837,1,0,0
35,63.58483595136082,2282.1612342299845,1,1,0
19,65.22745122891389,1239.6575207492237,1,0,0
20,21.610821854933697,478.383071688137,0,1,0
35,31.704507270632615,1132.7775561941712,0,0,0
32,38.49260187728174,1255.5284748143495,0,1,0
48,31.358731737867487,1489.9447758650076,1,1,1
44,54.15260754213638,2423.6495587953677,0,0,0
24,116.4622855617018,2840.803795752358,1,2,1
61,70.9222538327078,4365.890875805864,1,0,0
17,82.75560238706464,1391.1559037439115,0,2,1
71,55.63864785230282,3999.5979859879308,1,0,1
50,52.34877616431461,2636.754533456206,1,1,1
65,22.314677191500834,1401.837744376201,1,1,0
32,70.03336556760223,2221.993083949274,0,0,1
36,68.36090067516663,2434.471975594517,1,0,1
13,35.7830726181123,365.78510005988346,0,1,0
70,96.43240002067037,6800.438653955843,0,2,0
58,69.2674330311003,4172.570451687968,0,2,0
14,53.89939701615733,815.0089533202495,0,0,0
37,34.69089090229269,1291.7059296157909,1,0,0
68,75.21608269710124,5088.902686871431,0,1,0
40,95.28170260888098,3765.0139171937826,0,1,1
59,48.19993526849717,2851.328449782271,0,2,0
16,41.879435157672255,718.4862881857545,1,0,0
62,72.1934964064577,4442.267654589965,1,0,1
4,35.53433025100169,270.35032988153426,0,1,1
45,86.6613386594285,3830.5605830385207,1,0,0
28,80.53436279442305,2266.1870684865053,0,1,1
66,28.70820495914286,1898.2562447303737,0,0,1
31,23.652037938137386,733.5444971028135,1,0,1
3,82.02886525885849,217.6438506647211,1,1,0
8,49.42937739887408,399.5583388758501,1,0,0
24,28.644575317339854,664.9812505285295,0,0,1
15,95.94287049564865,1503.5375275453569,0,2,1
43,51.40440030176441,2291.4279171463168,0,2,1
31,65.95995496382236,2025.3314414093409,0,2,0
45,43.68129274537692,1883.4096397132118,0,2,1
66,82.73170783579646,5476.175073348711,0,0,1
8,50.14884153543595,415.2704527841735,0,0,1
71,116.80209612276283,8298.209440160383,0,0,1
57,90.29475486169065,5173.448663167258,0,2,1
30,33.67222763734658,1079.243219682591,1,1,0
18,61.66948396734668,1151.6993204289429,0,1,1
69,58.54210997298786,4065.9773541330114,1,2,1
39,73.42471107203832,2901.259509044866,0,1,1
60,104.19306744792533,6264.157837825409,0,0,1
43,78.34220151830017,3321.442618119293,0,0,1
45,26.15566775999993,1249.5278699562862,0,0,0
23,85.5415696802855,1972.5852810887266,0,0,1
69,20.826529794585838,1389.7335925654024,1,0,0
6,97.9960460540393,531.577335548649,0,1,1
56,86.6636072411242,4807.2720461779545,0,0,1
4,50.8785658352586,141.87898731460768,0,1,1
23,49.244180458951575,1166.060371889414,1,0,1
6,99.82729965463055,590.2082164573243,0,2,1
32,98.33366919246205,3185.4776513609213,1,1,1
18,55.230235437675994,1052.6179188740118,0,2,1
15,49.89477280797803,793.9606879669769,0,0,0
40,75.98247888827899,3071.0003258332927,0,0,0
6,20.836565998414418,139.39585199814763,1,1,1
63,28.266703798654227,1771.2841861493134,1,0,1
67,32.61695901487367,2179.1539476348403,0,0,0
11,38.541181782717416,453.1711740622004,0,0,1
43,71.2018126675469,3013.612175116136,0,0,0
17,119.2241914861122,2024.1170176995383,0,2,0
4,85.26134017473535,303.9032511225594,0,0,0
63,26.12987944492236,1704.8315089588816,1,2,0
68,72.55793740622417,4969.792609968881,1,0,0
41,69.66452123895044,2963.118093075747,0,0,0
5,34.41678158180495,134.19884504702264,1,1,1
32,112.02723688024076,3552.347889498606,1,2,0
70,64.0765247675369,4488.231788739797,0,1,1
35,119.45591406097397,4144.68406750584,0,1,0
22,62.00722952521643,1391.0400397307408,1,0,1
65,80.79577026836093,5249.177411104848,0,0,1
22,30.476253645144006,646.0510451081839,0,0,0
11,65.42278238068693,774.0308344182768,1,0,1
3,43.87658940039733,39.15034267912256,0,2,1
9,103.5564798571235,959.1139775560574,1,2,1
60,98.39195848675399,5875.960885811754,0,0,1
14,102.41799996253584,1474.6898231716857,0,1,1
18,92.36094377579514,1715.3097733675772,0,1,1
23,103.26832236200512,2261.35388747349,0,0,1
47,40.082875017492086,1873.3140068844168,0,0,1
69,65.20437765798016,4502.011639799961,0,0,1
47,89.18468799459681,4073.7885485860616,1,1,0
30,83.7392497935135,2523.5650351658787,0,0,1
25,91.63544828740869,2264.4835618124976,0,2,0
28,42.42583831512317,1127.6371070119028,0,0,1
25,29.843470904498975,713.562318408024,0,0,1
58,111.68065780747764,6436.312471011045,0,0,1
41,76.01718955673584,3088.161906107554,0,1,1
25,35.38259245074109,893.8209808161545,1,1,1
48,99.34365818873616,4817.557919562557,0,1,1
10,111.49299366292826,1111.0381391380884,1,0,1
11,36.9563518571109,461.6577739613193,0,0,1
21,101.74124552691106,2084.268281870603,0,0,1
45,113.32250613191283,5107.15723926611,0,0,1
7,113.83616002960173,902.1836976160157,1,1,1
64,111.41564616535011,7051.0731164236595,0,0,0
64,74.64210123601028,4695.6565926577105,0,0,0
2,55.621131725386924,175.24084861744828,0,0,1
42,20.727280769400927,881.572048911603,1,0,1
54,26.091222687152708,1378.8510230232562,1,1,0
16,62.88390152973906,949.6587427005501,0,2,1
18,59.93261463915103,1076.9876333618404,0,2,1
59,38.471390956988316,2276.4910209763298,1,1,0
16,59.54800280316568,959.6944091558869,1,0,1
